comp_name,dep_status,duration,end_date,etl_type,failed_steps,i_load_plan,name,nb_run,row_tag,running_steps,sess_no,start_date,status,succ_steps,total_steps
116539 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 16:58:25.0,CDP-OCI,0,460,sds-fia-app om custom load,1,688,0,116539,2020-06-10 16:58:11.0,Completed,15,15
116538 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 16:56:45.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,689,0,116538,2020-06-10 16:56:43.0,Completed,0,5
116537 - 1 - apl-crm-app general daily plan,,03:17,2020-06-10 20:09:36.0,CDP-OCI,0,1205,apl-crm-app general daily plan,1,690,0,116537,2020-06-10 16:52:02.0,Completed,16,16
116536 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 16:50:39.0,CDP-OCI,0,460,sds-fia-app om custom load,1,691,0,116536,2020-06-10 16:50:26.0,Completed,15,15
116535 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 16:44:37.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,692,0,116535,2020-06-10 16:44:35.0,Completed,0,8
116534 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 16:42:53.0,CDP-OCI,0,460,sds-fia-app om custom load,1,693,0,116534,2020-06-10 16:42:41.0,Completed,15,15
116533 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 16:39:11.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,694,0,116533,2020-06-10 16:39:09.0,Completed,0,5
116532 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:45,2020-06-10 17:20:40.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,695,0,116532,2020-06-10 16:35:34.0,Completed,37,37
116531 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 16:35:08.0,CDP-OCI,0,460,sds-fia-app om custom load,1,696,0,116531,2020-06-10 16:34:55.0,Completed,15,15
116529 - 1 - apl-scm-app 101 inventory hourly load plan,,00:07,2020-06-10 16:39:59.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,697,0,116529,2020-06-10 16:32:32.0,Completed,18,18
116530 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 16:32:55.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,698,0,116530,2020-06-10 16:32:32.0,Completed,4,7
116528 - 1 - apl-scm-app 509 SCP PvA Three Hourly load plan,,00:06,2020-06-10 16:37:33.0,CDP-OCI,0,1074,apl-scm-app 509 SCP PvA Three Hourly load plan,1,699,0,116528,2020-06-10 16:30:45.0,Completed,2,2
116527 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 16:27:23.0,CDP-OCI,0,460,sds-fia-app om custom load,1,700,0,116527,2020-06-10 16:27:10.0,Completed,15,15
116526 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 16:27:03.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,701,0,116526,2020-06-10 16:27:00.0,Completed,0,8
116525 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 16:21:37.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,702,0,116525,2020-06-10 16:21:35.0,Completed,0,5
116524 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 16:19:38.0,CDP-OCI,0,460,sds-fia-app om custom load,1,703,0,116524,2020-06-10 16:19:25.0,Completed,15,15
116523 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 16:17:52.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,704,0,116523,2020-06-10 16:17:32.0,Completed,4,7
116522 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 16:11:53.0,CDP-OCI,0,460,sds-fia-app om custom load,1,705,0,116522,2020-06-10 16:09:45.0,Completed,15,15
116521 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 16:09:28.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,706,0,116521,2020-06-10 16:09:26.0,Completed,0,8
116520 - 1 - sds-fia-app om custom load,,-1:59,2020-06-10 16:04:04.0,CDP-OCI,0,460,sds-fia-app om custom load,1,707,0,116520,2020-06-10 16:04:52.0,Completed,15,15
116519 - 1 - fdl-common-app hourly consume,,00:09,2020-06-10 16:13:50.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,708,0,116519,2020-06-10 16:04:28.0,Completed,48,63
116518 - 1 - sds-oalprj-app stream replicate hourly,,-1:58,2020-06-10 16:02:47.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,709,0,116518,2020-06-10 16:04:23.0,Completed,5,5
116514 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 16:04:03.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,710,0,116514,2020-06-10 16:04:01.0,Completed,0,5
116513 - 1 - sds-fia-app hourly plan1,,00:15,2020-06-10 16:19:05.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,711,0,116513,2020-06-10 16:04:01.0,Completed,1609,4044
116512 - 1 - appl-monitor-app plan,,00:01,2020-06-10 16:04:13.0,CDP-OCI,0,774,appl-monitor-app plan,1,712,0,116512,2020-06-10 16:02:32.0,Completed,5,5
116517 - 1 - sds-fia-erp hourly load plan Fin01,,00:05,2020-06-10 16:08:08.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,713,0,116517,2020-06-10 16:02:31.0,Completed,229,408
116516 - 1 - sds-fia-app hourly auto load plan1,,00:03,2020-06-10 16:06:00.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,714,0,116516,2020-06-10 16:02:19.0,Completed,178,178
116515 - 1 - sds-oalodi-app plan1,,00:00,2020-06-10 16:02:24.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,715,0,116515,2020-06-10 16:02:11.0,Completed,5,5
116511 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 15:57:19.0,CDP-OCI,0,460,sds-fia-app om custom load,1,716,0,116511,2020-06-10 15:57:06.0,Completed,15,15
116510 - 1 - apl-scm-core quality conditional load plan,,-1:58,2020-06-10 15:53:45.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,717,0,116510,2020-06-10 15:55:34.0,Completed,0,8
116509 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 15:49:34.0,CDP-OCI,0,460,sds-fia-app om custom load,1,718,0,116509,2020-06-10 15:47:32.0,Completed,15,15
116508 - 1 - apl-scm-app 201 MAKE hourly load plan,,01:00,2020-06-10 16:46:47.0,CDP-OCI,0,849,apl-scm-app 201 MAKE hourly load plan,1,719,0,116508,2020-06-10 15:46:36.0,Completed,13,13
116507 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 15:45:52.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,720,0,116507,2020-06-10 15:45:50.0,Completed,0,5
116506 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 15:41:51.0,CDP-OCI,0,460,sds-fia-app om custom load,1,721,0,116506,2020-06-10 15:41:38.0,Completed,15,15
116505 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:42,2020-06-10 16:23:02.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,722,0,116505,2020-06-10 15:40:20.0,Completed,37,37
116504 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 15:38:02.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,723,0,116504,2020-06-10 15:38:00.0,Completed,0,8
116503 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 15:34:05.0,CDP-OCI,0,460,sds-fia-app om custom load,1,724,0,116503,2020-06-10 15:33:54.0,Completed,15,15
116502 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 15:32:54.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,725,0,116502,2020-06-10 15:32:33.0,Completed,4,7
116501 - 1 - apl-scm-app 101 inventory hourly load plan,,00:20,2020-06-10 15:53:02.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,726,0,116501,2020-06-10 15:32:32.0,Completed,18,18
116500 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 15:30:08.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,727,0,116500,2020-06-10 15:30:06.0,Completed,0,5
116499 - 1 - apl-scm-app 400 pricing hourly load plan,,00:03,2020-06-10 15:31:20.0,CDP-OCI,0,761,apl-scm-app 400 pricing hourly load plan,1,728,0,116499,2020-06-10 15:27:22.0,Completed,13,13
116498 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 15:26:22.0,CDP-OCI,0,460,sds-fia-app om custom load,1,729,0,116498,2020-06-10 15:26:09.0,Completed,15,15
116497 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 15:20:28.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,730,0,116497,2020-06-10 15:20:26.0,Completed,0,8
116496 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 15:18:37.0,CDP-OCI,0,460,sds-fia-app om custom load,1,731,0,116496,2020-06-10 15:18:25.0,Completed,15,15
116495 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 15:17:55.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,732,0,116495,2020-06-10 15:17:32.0,Completed,4,7
116494 - 1 - apl-scm-mfg-quality-conditional,,-1:58,2020-06-10 15:12:34.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,733,0,116494,2020-06-10 15:14:23.0,Completed,0,5
116493 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 15:10:53.0,CDP-OCI,0,460,sds-fia-app om custom load,1,734,0,116493,2020-06-10 15:10:35.0,Completed,15,15
116492 - 1 - sds-fia-app om custom load,,-1:58,2020-06-10 15:04:54.0,CDP-OCI,0,460,sds-fia-app om custom load,1,735,0,116492,2020-06-10 15:06:29.0,Completed,15,15
116491 - 1 - sds-oalodi-app plan1,,-1:58,2020-06-10 15:03:40.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,736,0,116491,2020-06-10 15:05:22.0,Completed,5,5
116490 - 1 - sds-fia-app hourly plan1,,00:11,2020-06-10 15:17:09.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,737,0,116490,2020-06-10 15:05:22.0,Completed,1609,4044
116484 - 1 - sds-fia-erp hourly load plan Fin01,,00:02,2020-06-10 15:05:10.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,738,0,116484,2020-06-10 15:02:42.0,Failed,228,408
116489 - 1 - fdl-common-app hourly consume,,00:07,2020-06-10 15:09:04.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,739,0,116489,2020-06-10 15:01:05.0,Completed,48,63
116488 - 1 - apl-scm-core quality conditional load plan,,00:01,2020-06-10 15:02:54.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,740,0,116488,2020-06-10 15:01:00.0,Completed,0,8
116487 - 1 - sds-fia-app hourly auto load plan1,,00:02,2020-06-10 15:03:08.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,741,0,116487,2020-06-10 15:01:00.0,Completed,178,178
116486 - 1 - appl-monitor-app plan,,00:02,2020-06-10 15:03:39.0,CDP-OCI,0,774,appl-monitor-app plan,1,742,0,116486,2020-06-10 15:00:51.0,Completed,5,5
116485 - 1 - sds-fia-app scm full load plan,,01:38,2020-06-10 16:39:23.0,CDP-OCI,0,461,sds-fia-app scm full load plan,1,743,0,116485,2020-06-10 15:00:51.0,Completed,18,18
116483 - 1 - sds-oalprj-app stream replicate hourly,,00:01,2020-06-10 15:02:41.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,744,0,116483,2020-06-10 15:00:42.0,Completed,5,5
116482 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 14:58:57.0,CDP-OCI,0,460,sds-fia-app om custom load,1,745,0,116482,2020-06-10 14:58:42.0,Completed,15,15
116481 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 14:56:51.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,746,0,116481,2020-06-10 14:56:49.0,Completed,0,5
116480 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 14:51:10.0,CDP-OCI,0,460,sds-fia-app om custom load,1,747,0,116480,2020-06-10 14:50:40.0,Completed,15,15
116479 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:42,2020-06-10 15:27:48.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,748,0,116479,2020-06-10 14:45:39.0,Completed,37,37
116478 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 14:45:13.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,749,0,116478,2020-06-10 14:45:11.0,Completed,0,8
116477 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 14:43:08.0,CDP-OCI,0,460,sds-fia-app om custom load,1,750,0,116477,2020-06-10 14:42:55.0,Completed,15,15
116476 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 14:41:08.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,751,0,116476,2020-06-10 14:41:06.0,Completed,0,5
116475 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 14:35:23.0,CDP-OCI,0,460,sds-fia-app om custom load,1,752,0,116475,2020-06-10 14:35:10.0,Completed,15,15
116473 - 1 - apl-scm-app 101 inventory hourly load plan,,00:22,2020-06-10 14:54:59.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,753,0,116473,2020-06-10 14:32:32.0,Completed,18,18
116474 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 14:32:53.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,754,0,116474,2020-06-10 14:32:32.0,Completed,4,7
116472 - 1 - apl-oalops-app BugDB OSvC Load Plan,,00:26,2020-06-10 14:56:03.0,CDP-OCI,0,95,apl-oalops-app BugDB OSvC Load Plan,1,755,0,116472,2020-06-10 14:30:00.0,Completed,52,52
116471 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 14:27:39.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,756,0,116471,2020-06-10 14:27:37.0,Completed,0,8
116470 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 14:27:38.0,CDP-OCI,0,460,sds-fia-app om custom load,1,757,0,116470,2020-06-10 14:27:25.0,Completed,15,15
116469 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 14:23:34.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,758,0,116469,2020-06-10 14:23:32.0,Completed,0,5
116468 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 14:19:52.0,CDP-OCI,0,460,sds-fia-app om custom load,1,759,0,116468,2020-06-10 14:19:39.0,Completed,15,15
116467 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 14:17:52.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,760,0,116467,2020-06-10 14:17:32.0,Completed,4,7
116466 - 1 - sds-fia-app om custom load,,-1:58,2020-06-10 14:12:07.0,CDP-OCI,0,460,sds-fia-app om custom load,1,761,0,116466,2020-06-10 14:13:37.0,Completed,15,15
116465 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 14:10:05.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,762,0,116465,2020-06-10 14:10:03.0,Completed,0,8
116464 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 14:06:00.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,763,0,116464,2020-06-10 14:05:57.0,Completed,0,5
116463 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 14:06:05.0,CDP-OCI,0,460,sds-fia-app om custom load,1,764,0,116463,2020-06-10 14:05:56.0,Completed,15,15
116462 - 1 - sds-fia-app hourly auto load plan1,,00:03,2020-06-10 14:07:58.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,765,0,116462,2020-06-10 14:04:24.0,Completed,178,178
116461 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 14:04:28.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,766,0,116461,2020-06-10 14:04:13.0,Completed,5,5
116458 - 1 - sds-oalodi-app plan1,,00:00,2020-06-10 14:04:10.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,767,0,116458,2020-06-10 14:03:59.0,Completed,5,5
116456 - 1 - appl-monitor-app plan,,-1:59,2020-06-10 14:02:18.0,CDP-OCI,0,774,appl-monitor-app plan,1,768,0,116456,2020-06-10 14:02:32.0,Completed,5,5
116460 - 1 - fdl-common-app hourly consume,,00:08,2020-06-10 14:10:32.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,769,0,116460,2020-06-10 14:02:22.0,Completed,48,63
116459 - 1 - sds-fia-erp hourly load plan Fin01,,00:05,2020-06-10 14:08:13.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,770,0,116459,2020-06-10 14:02:18.0,Completed,229,408
116457 - 1 - sds-fia-app hourly plan1,,00:15,2020-06-10 14:17:37.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,771,0,116457,2020-06-10 14:02:08.0,Completed,1609,4044
116455 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 13:57:55.0,CDP-OCI,0,460,sds-fia-app om custom load,1,772,0,116455,2020-06-10 13:57:42.0,Completed,15,15
116454 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 13:52:31.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,773,0,116454,2020-06-10 13:52:29.0,Completed,0,8
116453 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:41,2020-06-10 14:33:07.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,774,0,116453,2020-06-10 13:51:11.0,Completed,37,37
116452 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 13:50:10.0,CDP-OCI,0,460,sds-fia-app om custom load,1,775,0,116452,2020-06-10 13:49:57.0,Completed,15,15
116451 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 13:48:41.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,776,0,116451,2020-06-10 13:48:39.0,Completed,0,5
116450 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 13:42:25.0,CDP-OCI,0,460,sds-fia-app om custom load,1,777,0,116450,2020-06-10 13:42:12.0,Completed,15,15
116449 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 13:34:57.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,778,0,116449,2020-06-10 13:34:55.0,Completed,0,8
116445 - 1 - apl-scm-app 101 inventory hourly load plan,,00:24,2020-06-10 13:57:02.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,779,0,116445,2020-06-10 13:32:33.0,Completed,18,18
116448 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 13:34:39.0,CDP-OCI,0,460,sds-fia-app om custom load,1,780,0,116448,2020-06-10 13:32:33.0,Completed,15,15
116447 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 13:31:06.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,781,0,116447,2020-06-10 13:31:03.0,Completed,0,5
116446 - 1 - apl-scm-scp OPTION LP,,00:02,2020-06-10 13:32:56.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,782,0,116446,2020-06-10 13:30:42.0,Completed,4,7
116444 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 13:26:52.0,CDP-OCI,0,460,sds-fia-app om custom load,1,783,0,116444,2020-06-10 13:24:47.0,Completed,15,15
116443 - 1 - apl-scm-app 509 SCP PvA Three Hourly load plan,,00:06,2020-06-10 13:28:13.0,CDP-OCI,0,1074,apl-scm-app 509 SCP PvA Three Hourly load plan,1,784,0,116443,2020-06-10 13:21:14.0,Completed,2,2
116442 - 1 - apl-scm-app 400 pricing hourly load plan,,00:05,2020-06-10 13:24:50.0,CDP-OCI,0,761,apl-scm-app 400 pricing hourly load plan,1,785,0,116442,2020-06-10 13:18:59.0,Completed,13,13
116440 - 1 - apl-crm-app general daily plan,,03:16,2020-06-10 16:34:30.0,CDP-OCI,0,1205,apl-crm-app general daily plan,1,786,0,116440,2020-06-10 13:18:25.0,Completed,16,16
116439 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 13:17:52.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,787,0,116439,2020-06-10 13:17:32.0,Completed,4,7
116438 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 13:17:23.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,788,0,116438,2020-06-10 13:17:21.0,Completed,0,8
116441 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 13:19:06.0,CDP-OCI,0,460,sds-fia-app om custom load,1,789,0,116441,2020-06-10 13:17:03.0,Completed,15,15
116437 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 13:15:23.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,790,0,116437,2020-06-10 13:15:21.0,Completed,0,5
116436 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 13:11:22.0,CDP-OCI,0,460,sds-fia-app om custom load,1,791,0,116436,2020-06-10 13:11:06.0,Completed,15,15
116434 - 1 - fdl-common-app hourly consume,,00:05,2020-06-10 13:11:05.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,792,0,116434,2020-06-10 13:05:09.0,Completed,48,63
116433 - 1 - sds-fia-app hourly plan1,,00:12,2020-06-10 13:17:21.0,CDP-OCI,0,1464,sds-fia-app hourly plan1,1,793,0,116433,2020-06-10 13:05:07.0,Completed,1609,4044
116435 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 13:05:25.0,CDP-OCI,0,460,sds-fia-app om custom load,1,794,0,116435,2020-06-10 13:03:18.0,Completed,15,15
116430 - 1 - sds-fia-app hourly auto load plan1,,00:01,2020-06-10 13:04:24.0,CDP-OCI,0,1462,sds-fia-app hourly auto load plan1,1,795,0,116430,2020-06-10 13:02:40.0,Completed,178,178
116431 - 1 - sds-oalodi-app plan1,,00:00,2020-06-10 13:02:51.0,CDP-OCI,0,1302,sds-oalodi-app plan1,1,796,0,116431,2020-06-10 13:02:40.0,Completed,5,5
116429 - 1 - sds-oalprj-app stream replicate hourly,,00:00,2020-06-10 13:02:43.0,CDP-OCI,0,1345,sds-oalprj-app stream replicate hourly,1,797,0,116429,2020-06-10 13:02:33.0,Completed,5,5
116428 - 1 - appl-monitor-app plan,,-1:58,2020-06-10 13:00:57.0,CDP-OCI,0,774,appl-monitor-app plan,1,798,0,116428,2020-06-10 13:02:32.0,Completed,5,5
116432 - 1 - sds-fia-erp hourly load plan Fin01,,00:03,2020-06-10 13:04:56.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,799,0,116432,2020-06-10 13:00:59.0,Completed,229,408
116427 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 12:59:49.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,800,0,116427,2020-06-10 12:59:47.0,Completed,0,8
116426 - 1 - apl-scm-app 102 Order Management hourly load plan,,00:40,2020-06-10 13:38:39.0,CDP-OCI,0,848,apl-scm-app 102 Order Management hourly load plan,1,801,0,116426,2020-06-10 12:58:35.0,Completed,37,37
116425 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 12:57:49.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,802,0,116425,2020-06-10 12:57:47.0,Completed,0,5
116424 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 12:56:57.0,CDP-OCI,0,460,sds-fia-app om custom load,1,803,0,116424,2020-06-10 12:56:44.0,Completed,15,15
116423 - 1 - apl-scm-app 201 MAKE hourly load plan,,00:55,2020-06-10 13:45:56.0,CDP-OCI,0,849,apl-scm-app 201 MAKE hourly load plan,1,804,0,116423,2020-06-10 12:50:52.0,Completed,13,13
116422 - 1 - sds-osvc-app load plan,,00:01,2020-06-10 12:50:29.0,CDP-OCI,0,862,sds-osvc-app load plan,1,805,0,116422,2020-06-10 12:49:24.0,Completed,24,24
116421 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 12:49:12.0,CDP-OCI,0,460,sds-fia-app om custom load,1,806,0,116421,2020-06-10 12:48:56.0,Completed,15,15
116420 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 12:42:15.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,807,0,116420,2020-06-10 12:42:13.0,Completed,0,8
116419 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 12:41:23.0,CDP-OCI,0,460,sds-fia-app om custom load,1,808,0,116419,2020-06-10 12:41:10.0,Completed,15,15
116418 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 12:40:15.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,809,0,116418,2020-06-10 12:40:13.0,Completed,0,5
116417 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 12:33:38.0,CDP-OCI,0,460,sds-fia-app om custom load,1,810,0,116417,2020-06-10 12:33:26.0,Completed,15,15
116416 - 1 - apl-scm-scp OPTION LP,,00:00,2020-06-10 12:32:55.0,CDP-OCI,0,1059,apl-scm-scp OPTION LP,1,811,0,116416,2020-06-10 12:32:33.0,Completed,4,7
116415 - 1 - apl-scm-app 101 inventory hourly load plan,,00:22,2020-06-10 12:54:57.0,CDP-OCI,0,758,apl-scm-app 101 inventory hourly load plan,1,812,0,116415,2020-06-10 12:32:33.0,Completed,18,18
116414 - 1 - sds-fia-app om custom load,,00:00,2020-06-10 12:25:54.0,CDP-OCI,0,460,sds-fia-app om custom load,1,813,0,116414,2020-06-10 12:25:41.0,Completed,15,15
116413 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 12:24:41.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,814,0,116413,2020-06-10 12:24:39.0,Completed,0,8
116412 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 12:22:41.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,815,0,116412,2020-06-10 12:22:39.0,Completed,0,5
116410 - 1 - apl-scm-scp MODEL LP,,00:00,2020-06-10 12:17:52.0,CDP-OCI,0,1055,apl-scm-scp MODEL LP,1,816,0,116410,2020-06-10 12:17:32.0,Completed,4,7
116411 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 12:18:09.0,CDP-OCI,0,460,sds-fia-app om custom load,1,817,0,116411,2020-06-10 12:16:05.0,Completed,15,15
116409 - 1 - sds-fia-app om custom load,,00:02,2020-06-10 12:10:24.0,CDP-OCI,0,460,sds-fia-app om custom load,1,818,0,116409,2020-06-10 12:08:11.0,Completed,15,15
116408 - 1 - apl-scm-core quality conditional load plan,,00:00,2020-06-10 12:07:07.0,CDP-OCI,0,1652,apl-scm-core quality conditional load plan,1,819,0,116408,2020-06-10 12:07:04.0,Completed,0,8
116407 - 1 - apl-scm-mfg-quality-conditional,,00:00,2020-06-10 12:05:07.0,CDP-OCI,0,1662,apl-scm-mfg-quality-conditional,1,820,0,116407,2020-06-10 12:05:04.0,Completed,0,5
116405 - 1 - sds-fia-erp hourly load plan Fin01,,00:00,2020-06-10 12:05:37.0,CDP-OCI,0,463,sds-fia-erp hourly load plan Fin01,1,821,0,116405,2020-06-10 12:04:52.0,Completed,229,408
116404 - 1 - fdl-common-app hourly consume,,00:06,2020-06-10 12:10:48.0,CDP-OCI,0,812,fdl-common-app hourly consume,1,822,0,116404,2020-06-10 12:04:41.0,Completed,48,63
